Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
128,3,True,True,True,Marzdaran,6700000000.0,223333.33
192,3,True,True,True,Marzdaran,12670000000.0,422333.33
164,3,True,True,True,Marzdaran,10000000000.0,333333.33
128,3,True,True,True,Marzdaran,5200000000.0,173333.33
165,3,True,True,True,Marzdaran,10230000000.0,341000.0
181,3,True,True,True,Marzdaran,13000000000.0,433333.33
175,3,True,True,True,Marzdaran,11375000000.0,379166.67
146,3,True,True,True,Marzdaran,8500000000.0,283333.33
135,3,True,True,True,Marzdaran,6200000000.0,206666.67
135,3,True,True,True,Marzdaran,7425000000.0,247500.0
182,3,True,True,True,Marzdaran,11600000000.0,386666.67
181,3,True,True,True,Marzdaran,13000000000.0,433333.33
163,3,True,True,True,Marzdaran,11100000000.0,370000.0
95,2,True,True,True,Marzdaran,4085000000.0,136166.67
140,2,False,True,True,Marzdaran,5400000000.0,180000.0
90,2,True,True,True,Marzdaran,6230000000.0,207666.67
90,2,True,True,True,Marzdaran,6500000000.0,216666.67
157,3,True,True,True,Marzdaran,10200000000.0,340000.0
197,3,True,True,True,Marzdaran,15563000000.0,518766.67
128,3,True,True,True,Marzdaran,6700000000.0,223333.33
180,3,True,True,False,Marzdaran,10800000000.0,360000.0
