Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
70,1,True,True,True,Central Janatabad,3100000000.0,103333.33
63,2,True,True,True,Central Janatabad,3000000000.0,100000.0
90,2,True,True,True,Central Janatabad,3780000000.0,126000.0
67,2,True,True,True,Central Janatabad,2750000000.0,91666.67
80,2,True,True,True,Central Janatabad,3350000000.0,111666.67
75,1,True,True,True,Central Janatabad,3000000000.0,100000.0
75,2,True,True,True,Central Janatabad,3220000000.0,107333.33
80,2,True,True,True,Central Janatabad,3120000000.0,104000.0
130,3,True,True,True,Central Janatabad,5300000000.0,176666.67
75,1,True,True,True,Central Janatabad,3250000000.0,108333.33
86,2,True,True,True,Central Janatabad,3480000000.0,116000.0
88,2,True,True,True,Central Janatabad,3600000000.0,120000.0
93,2,True,True,True,Central Janatabad,4650000000.0,155000.0
110,2,True,True,True,Central Janatabad,4500000000.0,150000.0
75,1,True,True,True,Central Janatabad,3200000000.0,106666.67
80,2,True,True,True,Central Janatabad,4240000000.0,141333.33
67,2,True,True,False,Central Janatabad,2400000000.0,80000.0
58,2,True,True,False,Central Janatabad,2080000000.0,69333.33
61,1,True,True,False,Central Janatabad,2180000000.0,72666.67
81,2,True,True,True,Central Janatabad,4000000000.0,133333.33
70,1,True,True,True,Central Janatabad,3100000000.0,103333.33
66,2,True,True,True,Central Janatabad,2700000000.0,90000.0
75,2,True,True,True,Central Janatabad,3300000000.0,110000.0
89,2,True,True,True,Central Janatabad,3620000000.0,120666.67
65,1,True,True,True,Central Janatabad,3500000000.0,116666.67
95,2,True,True,True,Central Janatabad,3700000000.0,123333.33
60,2,True,True,False,Central Janatabad,2100000000.0,70000.0
90,2,True,True,False,Central Janatabad,3200000000.0,106666.67
98,2,True,True,True,Central Janatabad,4480000000.0,149333.33
76,2,True,True,True,Central Janatabad,2700000000.0,90000.0
115,2,True,True,True,Central Janatabad,5080000000.0,169333.33
92,2,True,True,True,Central Janatabad,3570000000.0,119000.0
60,1,True,True,True,Central Janatabad,3350000000.0,111666.67
103,2,True,True,True,Central Janatabad,4300000000.0,143333.33
86,2,True,True,True,Central Janatabad,3480000000.0,116000.0
85,2,True,True,True,Central Janatabad,3150000000.0,105000.0
88,2,True,True,True,Central Janatabad,3400000000.0,113333.33
110,2,True,True,True,Central Janatabad,5700000000.0,190000.0
60,2,True,True,False,Central Janatabad,1650000000.0,55000.0
93,2,True,True,True,Central Janatabad,4370000000.0,145666.67
62,2,True,True,True,Central Janatabad,3500000000.0,116666.67
79,2,True,True,True,Central Janatabad,2999000000.0,99966.67
77,2,True,True,False,Central Janatabad,2400000000.0,80000.0
76,2,True,True,True,Central Janatabad,4150000000.0,138333.33
83,2,True,True,True,Central Janatabad,3859000000.0,128633.33
94,2,True,True,True,Central Janatabad,4512000000.0,150400.0
101,2,True,True,True,Central Janatabad,4700000000.0,156666.67
75,2,True,True,False,Central Janatabad,2750000000.0,91666.67
97,2,True,True,True,Central Janatabad,3600000000.0,120000.0
145,3,True,True,True,Central Janatabad,6150000000.0,205000.0
105,2,True,True,True,Central Janatabad,4300000000.0,143333.33
100,2,True,True,True,Central Janatabad,3600000000.0,120000.0
90,2,True,True,True,Central Janatabad,3600000000.0,120000.0
110,1,True,True,True,Central Janatabad,4450000000.0,148333.33
86,2,True,True,True,Central Janatabad,3600000000.0,120000.0
60,1,True,True,False,Central Janatabad,2190000000.0,73000.0
85,2,True,True,True,Central Janatabad,3350000000.0,111666.67
86,2,True,True,True,Central Janatabad,3800000000.0,126666.67
115,2,True,True,True,Central Janatabad,4870000000.0,162333.33
80,2,True,True,True,Central Janatabad,3395000000.0,113166.67
64,2,True,True,True,Central Janatabad,2240000000.0,74666.67
86,2,True,True,True,Central Janatabad,3330000000.0,111000.0
94,2,True,True,True,Central Janatabad,4300000000.0,143333.33
58,1,True,True,False,Central Janatabad,2000000000.0,66666.67
70,2,True,True,False,Central Janatabad,2100000000.0,70000.0
85,2,True,True,True,Central Janatabad,3300000000.0,110000.0
73,2,True,False,False,Central Janatabad,2750000000.0,91666.67
88,2,True,True,True,Central Janatabad,4000000000.0,133333.33
95,2,True,True,True,Central Janatabad,4000000000.0,133333.33
60,2,True,True,False,Central Janatabad,2100000000.0,70000.0
125,2,True,True,True,Central Janatabad,6250000000.0,208333.33
125,2,True,True,True,Central Janatabad,6250000000.0,208333.33
65,2,True,True,True,Central Janatabad,2620000000.0,87333.33
84,2,True,True,True,Central Janatabad,3850000000.0,128333.33
67,2,True,True,True,Central Janatabad,3150000000.0,105000.0
66,2,True,True,True,Central Janatabad,2620000000.0,87333.33
90,2,True,True,True,Central Janatabad,3600000000.0,120000.0
75,2,True,True,True,Central Janatabad,3300000000.0,110000.0
90,2,True,True,True,Central Janatabad,3550000000.0,118333.33
115,2,True,True,True,Central Janatabad,3900000000.0,130000.0
90,2,True,True,True,Central Janatabad,3590000000.0,119666.67
86,2,True,True,True,Central Janatabad,4300000000.0,143333.33
61,1,True,True,True,Central Janatabad,2000000000.0,66666.67
82,2,True,True,True,Central Janatabad,3000000000.0,100000.0
80,2,True,True,True,Central Janatabad,3000000000.0,100000.0
46,1,True,True,True,Central Janatabad,1950000000.0,65000.0
92,2,True,True,True,Central Janatabad,3400000000.0,113333.33
73,2,True,True,True,Central Janatabad,1900000000.0,63333.33
85,2,False,True,True,Central Janatabad,3200000000.0,106666.67
88,2,True,True,True,Central Janatabad,4000000000.0,133333.33
