Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
55,1,True,True,True,Karoon,1570000000.0,52333.33
55,1,False,True,False,Karoon,850000000.0,28333.33
90,2,True,True,True,Karoon,2400000000.0,80000.0
68,2,False,False,False,Karoon,1100000000.0,36666.67
68,2,False,False,False,Karoon,1100000000.0,36666.67
40,1,False,True,True,Karoon,880000000.0,29333.33
67,2,False,True,False,Karoon,1070000000.0,35666.67
38,1,True,True,True,Karoon,1140000000.0,38000.0
45,1,False,True,True,Karoon,965000000.0,32166.67
65,2,True,True,False,Karoon,1430000000.0,47666.67
90,2,True,True,True,Karoon,2000000000.0,66666.67
59,2,False,True,False,Karoon,1070000000.0,35666.67
50,1,False,False,False,Karoon,1000000000.0,33333.33
62,1,False,False,False,Karoon,1020000000.0,34000.0
45,1,False,True,False,Karoon,890000000.0,29666.67
47,1,False,True,False,Karoon,800000000.0,26666.67
45,1,False,False,False,Karoon,680000000.0,22666.67
60,2,True,True,False,Karoon,1450000000.0,48333.33
57,1,True,False,True,Karoon,1700000000.0,56666.67
45,1,False,True,False,Karoon,880000000.0,29333.33
