Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
85,2,True,True,True,Ekhtiarieh,5000000000.0,166666.67
148,3,True,True,True,Ekhtiarieh,8400000000.0,280000.0
101,3,True,True,True,Ekhtiarieh,6500000000.0,216666.67
115,2,True,True,True,Ekhtiarieh,7400000000.0,246666.67
91,2,True,True,True,Ekhtiarieh,5180000000.0,172666.67
147,3,True,True,True,Ekhtiarieh,8400000000.0,280000.0
128,3,True,True,True,Ekhtiarieh,8960000000.0,298666.67
150,3,True,True,True,Ekhtiarieh,12000000000.0,400000.0
75,1,True,True,True,Ekhtiarieh,3900000000.0,130000.0
100,2,True,True,True,Ekhtiarieh,5500000000.0,183333.33
89,2,True,True,True,Ekhtiarieh,3300000000.0,110000.0
127,2,True,True,True,Ekhtiarieh,8890000000.0,296333.33
90,2,True,True,True,Ekhtiarieh,6000000000.0,200000.0
62,2,True,True,False,Ekhtiarieh,3300000000.0,110000.0
120,2,True,True,True,Ekhtiarieh,7700000000.0,256666.67
113,2,True,True,True,Ekhtiarieh,4300000000.0,143333.33
150,3,True,True,True,Ekhtiarieh,9500000000.0,316666.67
113,2,True,True,True,Ekhtiarieh,6000000000.0,200000.0
147,3,True,True,True,Ekhtiarieh,9600000000.0,320000.0
115,2,True,True,True,Ekhtiarieh,6300000000.0,210000.0
85,2,True,True,True,Ekhtiarieh,5000000000.0,166666.67
110,2,True,True,True,Ekhtiarieh,8300000000.0,276666.67
90,2,True,True,True,Ekhtiarieh,6000000000.0,200000.0
170,3,True,True,True,Ekhtiarieh,7800000000.0,260000.0
100,2,True,True,True,Ekhtiarieh,6500000000.0,216666.67
52,1,True,True,True,Ekhtiarieh,3700000000.0,123333.33
60,1,True,True,True,Ekhtiarieh,3000000000.0,100000.0
198,3,True,True,True,Ekhtiarieh,18000000000.0,600000.0
120,2,True,True,True,Ekhtiarieh,9000000000.0,300000.0
110,2,True,True,True,Ekhtiarieh,6500000000.0,216666.67
80,2,True,True,True,Ekhtiarieh,4400000000.0,146666.67
140,3,True,True,True,Ekhtiarieh,11000000000.0,366666.67
90,2,True,True,True,Ekhtiarieh,6000000000.0,200000.0
78,2,True,True,True,Ekhtiarieh,4700000000.0,156666.67
133,3,True,True,True,Ekhtiarieh,8400000000.0,280000.0
185,3,True,True,True,Ekhtiarieh,16200000000.0,540000.0
135,2,True,True,True,Ekhtiarieh,8100000000.0,270000.0
