Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
75,2,False,False,False,Parand,635000000.0,21166.67
88,3,False,False,True,Parand,560000000.0,18666.67
88,3,False,False,True,Parand,560000000.0,18666.67
94,2,True,True,True,Parand,580000000.0,19333.33
85,2,True,True,True,Parand,410000000.0,13666.67
85,2,True,True,True,Parand,545000000.0,18166.67
100,2,True,True,False,Parand,1280000000.0,42666.67
136,3,True,True,False,Parand,750000000.0,25000.0
78,2,False,False,True,Parand,370000000.0,12333.33
75,2,True,True,True,Parand,395000000.0,13166.67
105,2,True,True,True,Parand,1417500000.0,47250.0
78,2,True,True,True,Parand,460000000.0,15333.33
84,2,True,True,False,Parand,850000000.0,28333.33
74,2,False,False,True,Parand,315000000.0,10500.0
85,2,True,True,True,Parand,1150000000.0,38333.33
77,2,False,False,False,Parand,440000000.0,14666.67
125,3,True,True,False,Parand,1300000000.0,43333.33
75,2,False,True,True,Parand,389000000.0,12966.67
85,2,True,True,True,Parand,520000000.0,17333.33
86,3,True,True,True,Parand,425000000.0,14166.67
132,3,True,True,True,Parand,2050000000.0,68333.33
105,3,True,True,True,Parand,1260000000.0,42000.0
112,3,True,True,False,Parand,1400000000.0,46666.67
83,2,True,True,True,Parand,705500000.0,23516.67
78,2,False,False,False,Parand,455000000.0,15166.67
78,2,True,True,True,Parand,210000000.0,7000.0
88,2,False,False,True,Parand,485000000.0,16166.67
88,3,False,False,True,Parand,520000000.0,17333.33
76,2,False,False,False,Parand,365000000.0,12166.67
88,2,False,False,True,Parand,580000000.0,19333.33
78,2,False,True,True,Parand,425000000.0,14166.67
93,2,True,True,False,Parand,650000000.0,21666.67
76,2,False,False,False,Parand,345000000.0,11500.0
75,2,False,True,True,Parand,400000000.0,13333.33
122,3,True,True,False,Parand,850000000.0,28333.33
80,2,True,True,True,Parand,500000000.0,16666.67
88,3,False,True,True,Parand,475000000.0,15833.33
78,2,False,False,True,Parand,417000000.0,13900.0
75,2,False,True,True,Parand,385000000.0,12833.33
79,2,True,True,True,Parand,410000000.0,13666.67
58,1,False,False,False,Parand,315000000.0,10500.0
62,2,False,False,True,Parand,350000000.0,11666.67
82,2,True,False,True,Parand,500000000.0,16666.67
