Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
95,2,True,True,True,Golestan,950000000.0,31666.67
200,3,True,True,True,Golestan,2400000000.0,80000.0
106,2,True,True,True,Golestan,1100000000.0,36666.67
77,2,True,True,True,Golestan,2150000000.0,71666.67
108,2,True,True,True,Golestan,3300000000.0,110000.0
108,2,True,True,True,Golestan,1900000000.0,63333.33
90,2,True,True,True,Golestan,690000000.0,23000.0
95,2,True,True,True,Golestan,950000000.0,31666.67
115,2,True,True,False,Golestan,2050000000.0,68333.33
90,2,True,True,True,Golestan,1315000000.0,43833.33
75,2,False,True,False,Golestan,600000000.0,20000.0
65,1,True,True,True,Golestan,360000000.0,12000.0
60,1,False,True,False,Golestan,420000000.0,14000.0
75,1,False,True,False,Golestan,750000000.0,25000.0
106,2,True,True,True,Golestan,2340000000.0,78000.0
