Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
141,3,True,True,True,Persian Gulf Martyrs Lake,3810000000.0,127000.0
140,3,True,True,True,Persian Gulf Martyrs Lake,1790000000.0,59666.67
120,2,True,True,True,Persian Gulf Martyrs Lake,1530000000.0,51000.0
121,3,True,True,True,Persian Gulf Martyrs Lake,3650000000.0,121666.67
60,1,True,True,True,Persian Gulf Martyrs Lake,875000000.0,29166.67
100,2,True,True,True,Persian Gulf Martyrs Lake,1000000000.0,33333.33
60,1,True,True,True,Persian Gulf Martyrs Lake,295000000.0,9833.33
125,3,True,True,True,Persian Gulf Martyrs Lake,3750000000.0,125000.0
140,3,True,True,True,Persian Gulf Martyrs Lake,8500000000.0,283333.33
161,3,True,True,True,Persian Gulf Martyrs Lake,8350000000.0,278333.33
102,2,True,True,True,Persian Gulf Martyrs Lake,4500000000.0,150000.0
145,4,True,True,True,Persian Gulf Martyrs Lake,5100000000.0,170000.0
100,2,True,True,True,Persian Gulf Martyrs Lake,1035000000.0,34500.0
55,1,True,True,True,Persian Gulf Martyrs Lake,1900000000.0,63333.33
116,2,True,True,True,Persian Gulf Martyrs Lake,4170000000.0,139000.0
105,2,True,True,True,Persian Gulf Martyrs Lake,3250000000.0,108333.33
111,3,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,116666.67
110,3,True,True,True,Persian Gulf Martyrs Lake,3100000000.0,103333.33
110,3,True,True,True,Persian Gulf Martyrs Lake,3100000000.0,103333.33
112,2,True,False,True,Persian Gulf Martyrs Lake,3300000000.0,110000.0
105,2,True,True,True,Persian Gulf Martyrs Lake,2800000000.0,93333.33
121,3,True,True,True,Persian Gulf Martyrs Lake,3650000000.0,121666.67
105,2,True,True,True,Persian Gulf Martyrs Lake,3250000000.0,108333.33
108,2,True,True,True,Persian Gulf Martyrs Lake,3350000000.0,111666.67
90,2,True,True,True,Persian Gulf Martyrs Lake,2500000000.0,83333.33
148,3,True,True,True,Persian Gulf Martyrs Lake,5750000000.0,191666.67
114,2,True,True,True,Persian Gulf Martyrs Lake,3600000000.0,120000.0
107,2,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,116666.67
113,2,True,True,True,Persian Gulf Martyrs Lake,3270000000.0,109000.0
115,2,True,True,True,Persian Gulf Martyrs Lake,3600000000.0,120000.0
82,2,True,True,True,Persian Gulf Martyrs Lake,2350000000.0,78333.33
136,3,True,True,True,Persian Gulf Martyrs Lake,4300000000.0,143333.33
140,3,True,True,True,Persian Gulf Martyrs Lake,4800000000.0,160000.0
120,3,True,True,True,Persian Gulf Martyrs Lake,1272000000.0,42400.0
120,3,True,True,True,Persian Gulf Martyrs Lake,1750000000.0,58333.33
90,2,True,True,True,Persian Gulf Martyrs Lake,1315000000.0,43833.33
69,1,False,True,True,Persian Gulf Martyrs Lake,2100000000.0,70000.0
101,2,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,116666.67
110,2,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,116666.67
114,2,True,True,True,Persian Gulf Martyrs Lake,3690000000.0,123000.0
113,2,True,True,True,Persian Gulf Martyrs Lake,3800000000.0,126666.67
123,2,True,True,True,Persian Gulf Martyrs Lake,360000000.0,12000.0
108,2,True,True,True,Persian Gulf Martyrs Lake,3024000000.0,100800.0
60,1,True,True,True,Persian Gulf Martyrs Lake,295000000.0,9833.33
120,3,True,True,True,Persian Gulf Martyrs Lake,590000000.0,19666.67
106,2,True,True,True,Persian Gulf Martyrs Lake,2960000000.0,98666.67
161,3,True,True,True,Persian Gulf Martyrs Lake,6400000000.0,213333.33
160,3,True,True,True,Persian Gulf Martyrs Lake,6700000000.0,223333.33
136,3,True,True,True,Persian Gulf Martyrs Lake,1360000000.0,45333.33
60,1,True,True,True,Persian Gulf Martyrs Lake,875000000.0,29166.67
60,1,True,True,True,Persian Gulf Martyrs Lake,870000000.0,29000.0
141,3,True,True,True,Persian Gulf Martyrs Lake,3810000000.0,127000.0
140,3,True,True,True,Persian Gulf Martyrs Lake,1790000000.0,59666.67
120,2,True,True,True,Persian Gulf Martyrs Lake,1530000000.0,51000.0
108,2,True,True,True,Persian Gulf Martyrs Lake,3024000000.0,100800.0
88,2,True,True,True,Persian Gulf Martyrs Lake,2850000000.0,95000.0
79,2,True,True,True,Persian Gulf Martyrs Lake,2500000000.0,83333.33
73,2,True,True,True,Persian Gulf Martyrs Lake,2200000000.0,73333.33
100,2,True,True,True,Persian Gulf Martyrs Lake,435000000.0,14500.0
50,2,True,True,True,Persian Gulf Martyrs Lake,330000000.0,11000.0
110,3,True,True,True,Persian Gulf Martyrs Lake,3150000000.0,105000.0
