Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
171,3,True,True,True,Jordan,8900000000.0,296666.67
140,3,True,True,True,Jordan,7700000000.0,256666.67
147,3,True,True,True,Jordan,8700000000.0,290000.0
140,3,True,True,True,Jordan,9200000000.0,306666.67
128,2,True,True,True,Jordan,6144000000.0,204800.0
110,3,True,True,True,Jordan,6160000000.0,205333.33
80,1,True,True,True,Jordan,4500000000.0,150000.0
115,2,True,True,True,Jordan,6200000000.0,206666.67
67,1,True,True,True,Jordan,6700000000.0,223333.33
140,3,True,True,True,Jordan,7700000000.0,256666.67
101,2,True,True,True,Jordan,5200000000.0,173333.33
155,3,True,True,True,Jordan,13950000000.0,465000.0
138,3,True,True,True,Jordan,9500000000.0,316666.67
