Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
63,1,False,True,False,Islamshahr,570000000.0,19000.0
117,2,True,True,True,Islamshahr,1579500000.0,52650.0
71,2,True,True,True,Islamshahr,630000000.0,21000.0
75,2,True,True,True,Islamshahr,715000000.0,23833.33
86,2,True,True,False,Islamshahr,1200000000.0,40000.0
106,2,True,True,False,Islamshahr,1245000000.0,41500.0
49,1,True,True,False,Islamshahr,460000000.0,15333.33
85,2,True,True,True,Islamshahr,565000000.0,18833.33
78,2,True,False,False,Islamshahr,550000000.0,18333.33
176,2,True,True,False,Islamshahr,2800000000.0,93333.33
138,3,True,True,True,Islamshahr,1690000000.0,56333.33
100,2,True,True,False,Islamshahr,1100000000.0,36666.67
75,2,True,True,False,Islamshahr,1250000000.0,41666.67
90,2,True,True,True,Islamshahr,1098000000.0,36600.0
63,1,True,True,True,Islamshahr,882000000.0,29400.0
117,3,True,True,True,Islamshahr,1990000000.0,66333.33
91,2,True,True,False,Islamshahr,1640000000.0,54666.67
60,1,True,True,False,Islamshahr,780000000.0,26000.0
110,2,True,True,True,Islamshahr,2530000000.0,84333.33
60,1,True,True,True,Islamshahr,1200000000.0,40000.0
62,1,False,True,False,Islamshahr,580000000.0,19333.33
115,3,True,True,True,Islamshahr,1650000000.0,55000.0
105,2,True,True,True,Islamshahr,1500000000.0,50000.0
47,1,False,False,False,Islamshahr,295000000.0,9833.33
60,1,False,True,True,Islamshahr,660000000.0,22000.0
65,2,False,True,True,Islamshahr,780000000.0,26000.0
96,1,False,False,False,Islamshahr,1700000000.0,56666.67
80,2,True,True,False,Islamshahr,1100000000.0,36666.67
113,2,True,True,False,Islamshahr,1520000000.0,50666.67
78,2,True,True,False,Islamshahr,1000000000.0,33333.33
103,2,True,True,True,Islamshahr,1442000000.0,48066.67
102,1,False,True,False,Islamshahr,1650000000.0,55000.0
68,1,False,False,False,Islamshahr,815000000.0,27166.67
45,1,False,True,False,Islamshahr,218000000.0,7266.67
85,2,False,True,False,Islamshahr,430000000.0,14333.33
50,1,False,True,False,Islamshahr,240000000.0,8000.0
55,1,False,True,False,Islamshahr,330000000.0,11000.0
84,2,True,True,True,Islamshahr,855000000.0,28500.0
