Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
125,3,True,True,True,Yousef Abad,8750000000.0,291666.67
106,2,True,True,True,Yousef Abad,5700000000.0,190000.0
130,3,True,True,True,Yousef Abad,8000000000.0,266666.67
92,2,True,True,True,Yousef Abad,6300000000.0,210000.0
74,2,True,True,True,Yousef Abad,3920000000.0,130666.67
97,2,True,True,True,Yousef Abad,5000000000.0,166666.67
100,2,True,True,False,Yousef Abad,4300000000.0,143333.33
60,1,True,True,True,Yousef Abad,3250000000.0,108333.33
130,3,True,True,True,Yousef Abad,7800000000.0,260000.0
160,2,True,True,True,Yousef Abad,8600000000.0,286666.67
112,2,True,True,True,Yousef Abad,5600000000.0,186666.67
110,2,True,True,True,Yousef Abad,5700000000.0,190000.0
101,2,True,True,True,Yousef Abad,5500000000.0,183333.33
115,2,True,True,True,Yousef Abad,5400000000.0,180000.0
100,2,True,True,False,Yousef Abad,3950000000.0,131666.67
80,2,True,True,True,Yousef Abad,4250000000.0,141666.67
105,3,True,True,True,Yousef Abad,4725000000.0,157500.0
147,3,True,True,True,Yousef Abad,11600000000.0,386666.67
125,3,True,True,True,Yousef Abad,8450000000.0,281666.67
114,3,True,True,True,Yousef Abad,4900000000.0,163333.33
136,3,True,True,True,Yousef Abad,8200000000.0,273333.33
120,3,True,True,True,Yousef Abad,8000000000.0,266666.67
120,3,True,True,True,Yousef Abad,7000000000.0,233333.33
130,3,True,True,True,Yousef Abad,6000000000.0,200000.0
135,3,True,True,True,Yousef Abad,10000000000.0,333333.33
110,2,True,True,True,Yousef Abad,6000000000.0,200000.0
65,4,True,True,False,Yousef Abad,8500000000.0,283333.33
105,2,True,True,True,Yousef Abad,5600000000.0,186666.67
90,2,True,True,False,Yousef Abad,6300000000.0,210000.0
95,2,True,True,True,Yousef Abad,6300000000.0,210000.0
122,3,True,True,True,Yousef Abad,6000000000.0,200000.0
123,2,True,True,True,Yousef Abad,7630000000.0,254333.33
120,2,True,True,True,Yousef Abad,7200000000.0,240000.0
150,3,True,True,True,Yousef Abad,11000000000.0,366666.67
160,5,True,True,False,Yousef Abad,18000000000.0,600000.0
55,2,False,True,False,Yousef Abad,2150000000.0,71666.67
148,3,True,True,True,Yousef Abad,8140000000.0,271333.33
