Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
125,2,True,True,True,Heravi,8100000000.0,270000.0
140,3,True,True,True,Heravi,9100000000.0,303333.33
68,1,True,True,True,Heravi,4115000000.0,137166.67
94,2,True,True,True,Heravi,4800000000.0,160000.0
109,2,True,True,True,Heravi,6000000000.0,200000.0
155,3,True,True,True,Heravi,8600000000.0,286666.67
100,2,True,True,True,Heravi,5500000000.0,183333.33
124,2,True,True,True,Heravi,7040000000.0,234666.67
145,3,True,True,True,Heravi,7541000000.0,251366.67
117,2,True,True,True,Heravi,6100000000.0,203333.33
170,3,True,True,True,Heravi,7950000000.0,265000.0
175,3,True,True,True,Heravi,9450000000.0,315000.0
111,2,True,True,True,Heravi,6050000000.0,201666.67
128,3,True,True,True,Heravi,6500000000.0,216666.67
105,3,True,True,True,Heravi,6000000000.0,200000.0
78,2,True,True,True,Heravi,3300000000.0,110000.0
140,3,True,True,True,Heravi,6800000000.0,226666.67
145,3,True,True,True,Heravi,9000000000.0,300000.0
157,3,True,True,True,Heravi,9850000000.0,328333.33
147,3,True,True,True,Heravi,9100000000.0,303333.33
146,3,True,True,True,Heravi,7600000000.0,253333.33
145,3,True,True,True,Heravi,9000000000.0,300000.0
200,3,True,True,True,Heravi,14950000000.0,498333.33
200,3,True,True,True,Heravi,14000000000.0,466666.67
160,3,True,True,True,Heravi,7000000000.0,233333.33
108,2,True,True,True,Heravi,6400000000.0,213333.33
155,3,True,True,True,Heravi,9000000000.0,300000.0
110,2,True,True,True,Heravi,5000000000.0,166666.67
99,2,True,True,True,Heravi,4900000000.0,163333.33
103,2,True,True,True,Heravi,6640000000.0,221333.33
172,3,True,True,True,Heravi,9300000000.0,310000.0
115,2,True,True,True,Heravi,6000000000.0,200000.0
170,3,True,True,True,Heravi,7990000000.0,266333.33
109,2,True,True,True,Heravi,7100000000.0,236666.67
110,3,True,True,True,Heravi,5850000000.0,195000.0
142,3,True,True,True,Heravi,6465000000.0,215500.0
150,3,True,True,True,Heravi,7600000000.0,253333.33
80,2,True,True,True,Heravi,4300000000.0,143333.33
75,2,True,True,True,Heravi,4590000000.0,153000.0
68,1,False,False,False,Heravi,4115000000.0,137166.67
110,2,True,True,True,Heravi,6050000000.0,201666.67
