Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
80,2,True,True,True,Azarbaijan,2800000000.0,93333.33
60,2,True,True,True,Azarbaijan,1950000000.0,65000.0
64,2,True,True,True,Azarbaijan,2090000000.0,69666.67
63,2,False,True,False,Azarbaijan,1340000000.0,44666.67
53,1,True,True,True,Azarbaijan,1500000000.0,50000.0
80,2,True,True,True,Azarbaijan,2480000000.0,82666.67
103,2,True,True,True,Azarbaijan,3150000000.0,105000.0
57,1,True,True,True,Azarbaijan,1750000000.0,58333.33
54,1,False,True,False,Azarbaijan,1100000000.0,36666.67
40,1,True,True,True,Azarbaijan,1150000000.0,38333.33
55,2,True,True,True,Azarbaijan,1000000000.0,33333.33
63,2,True,True,False,Azarbaijan,1390000000.0,46333.33
160,3,True,True,True,Azarbaijan,3000000000.0,100000.0
40,1,False,True,False,Azarbaijan,1000000000.0,33333.33
37,1,False,True,False,Azarbaijan,950000000.0,31666.67
60,1,False,True,False,Azarbaijan,740000000.0,24666.67
50,1,False,False,False,Azarbaijan,1200000000.0,40000.0
60,2,True,True,False,Azarbaijan,1620000000.0,54000.0
77,2,False,True,True,Azarbaijan,1800000000.0,60000.0
50,1,True,True,False,Azarbaijan,1250000000.0,41666.67
58,1,False,True,False,Azarbaijan,1270000000.0,42333.33
135,3,True,True,True,Azarbaijan,3440000000.0,114666.67
135,3,True,True,True,Azarbaijan,3440000000.0,114666.67
