Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
71,2,False,True,True,Hashemi,1550000000.0,51666.67
97,2,True,True,True,Hashemi,2300000000.0,76666.67
37,1,False,True,True,Hashemi,830000000.0,27666.67
95,2,True,True,True,Hashemi,2350000000.0,78333.33
49,1,False,True,False,Hashemi,1078000000.0,35933.33
41,1,False,True,False,Hashemi,840000000.0,28000.0
32,1,False,True,False,Hashemi,610000000.0,20333.33
52,1,False,True,False,Hashemi,960000000.0,32000.0
37,1,False,True,False,Hashemi,570000000.0,19000.0
55,3,True,True,True,Hashemi,1650000000.0,55000.0
50,1,True,True,True,Hashemi,1500000000.0,50000.0
65,1,True,True,True,Hashemi,1530000000.0,51000.0
48,1,False,False,False,Hashemi,950000000.0,31666.67
