Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
150,3,True,True,True,Farmanieh,10000000000.0,333333.33
158,3,True,True,True,Farmanieh,10480000000.0,349333.33
180,3,True,True,True,Farmanieh,20700000000.0,690000.0
175,3,True,True,True,Farmanieh,15600000000.0,520000.0
170,3,True,True,True,Farmanieh,15350000000.0,511666.67
160,3,True,True,True,Farmanieh,17600000000.0,586666.67
170,2,True,True,True,Farmanieh,12400000000.0,413333.33
198,3,True,True,True,Farmanieh,27720000000.0,924000.0
108,2,True,True,True,Farmanieh,6200000000.0,206666.67
200,3,True,True,True,Farmanieh,35000000000.0,1166666.67
191,3,True,True,True,Farmanieh,18145000000.0,604833.33
170,3,True,True,True,Farmanieh,18700000000.0,623333.33
200,3,True,True,True,Farmanieh,20000000000.0,666666.67
115,3,True,True,True,Farmanieh,8100000000.0,270000.0
97,2,True,True,True,Farmanieh,5950000000.0,198333.33
100,2,True,True,True,Farmanieh,6200000000.0,206666.67
165,3,True,True,True,Farmanieh,11500000000.0,383333.33
120,2,True,True,True,Farmanieh,12000000000.0,400000.0
63,1,True,True,True,Farmanieh,5600000000.0,186666.67
135,3,True,True,True,Farmanieh,11500000000.0,383333.33
200,3,True,True,True,Farmanieh,35000000000.0,1166666.67
41,1,False,True,True,Farmanieh,2530000000.0,84333.33
190,3,True,True,True,Farmanieh,25000000000.0,833333.33
145,3,True,True,True,Farmanieh,11000000000.0,366666.67
195,3,True,True,True,Farmanieh,17280000000.0,576000.0
115,3,True,True,True,Farmanieh,6900000000.0,230000.0
115,3,False,True,True,Farmanieh,6900000000.0,230000.0
140,3,True,True,True,Farmanieh,9300000000.0,310000.0
175,3,True,True,True,Farmanieh,22000000000.0,733333.33
163,2,True,True,True,Farmanieh,9780000000.0,326000.0
83,2,True,True,True,Farmanieh,6200000000.0,206666.67
106,2,True,True,True,Farmanieh,4450000000.0,148333.33
85,2,True,True,True,Farmanieh,6100000000.0,203333.33
78,2,True,True,True,Farmanieh,7200000000.0,240000.0
