Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
122,3,True,True,True,Aqdasieh,7200000000.0,240000.0
122,2,True,True,True,Aqdasieh,7000000000.0,233333.33
180,3,True,True,True,Aqdasieh,12600000000.0,420000.0
122,2,True,True,True,Aqdasieh,7000000000.0,233333.33
168,3,True,True,True,Aqdasieh,16000000000.0,533333.33
200,3,True,True,True,Aqdasieh,34800000000.0,1160000.0
54,1,True,True,False,Aqdasieh,3500000000.0,116666.67
165,3,True,True,True,Aqdasieh,20000000000.0,666666.67
190,3,True,True,True,Aqdasieh,24000000000.0,800000.0
200,3,True,True,True,Aqdasieh,13300000000.0,443333.33
200,3,True,True,True,Aqdasieh,13400000000.0,446666.67
153,2,True,True,True,Aqdasieh,10500000000.0,350000.0
150,2,True,True,True,Aqdasieh,10500000000.0,350000.0
200,3,True,True,True,Aqdasieh,14000000000.0,466666.67
63,1,True,True,True,Aqdasieh,4000000000.0,133333.33
100,2,True,True,True,Aqdasieh,7000000000.0,233333.33
77,2,True,True,True,Aqdasieh,5200000000.0,173333.33
