Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
63,1,True,True,True,Shahran,1850000000.0,61666.67
60,1,True,True,True,Shahran,1850000000.0,61666.67
59,1,True,True,True,Shahran,2150000000.0,71666.67
65,1,True,True,True,Shahran,1880000000.0,62666.67
72,2,True,True,True,Shahran,2350000000.0,78333.33
109,2,True,True,True,Shahran,3500000000.0,116666.67
42,1,True,False,True,Shahran,1760000000.0,58666.67
42,1,True,False,True,Shahran,1760000000.0,58666.67
110,2,True,True,True,Shahran,3850000000.0,128333.33
58,2,True,True,True,Shahran,2200000000.0,73333.33
62,1,True,True,True,Shahran,1850000000.0,61666.67
84,2,True,True,True,Shahran,3400000000.0,113333.33
82,2,True,True,True,Shahran,3550000000.0,118333.33
61,1,True,True,True,Shahran,1850000000.0,61666.67
103,2,True,True,True,Shahran,3550000000.0,118333.33
60,1,True,True,True,Shahran,1850000000.0,61666.67
51,1,True,True,False,Shahran,2020000000.0,67333.33
43,1,True,True,True,Shahran,2080000000.0,69333.33
109,2,True,True,True,Shahran,3500000000.0,116666.67
85,2,True,True,True,Shahran,3200000000.0,106666.67
77,2,True,True,True,Shahran,2650000000.0,88333.33
118,2,True,True,True,Shahran,3900000000.0,130000.0
57,1,True,True,True,Shahran,1950000000.0,65000.0
54,2,True,True,False,Shahran,1850000000.0,61666.67
90,2,True,True,True,Shahran,3170000000.0,105666.67
90,2,True,True,True,Shahran,3200000000.0,106666.67
125,3,True,True,True,Shahran,5550000000.0,185000.0
94,2,True,True,True,Shahran,4700000000.0,156666.67
74,2,True,True,True,Shahran,4100000000.0,136666.67
95,2,True,True,True,Shahran,4650000000.0,155000.0
115,2,True,True,True,Shahran,5000000000.0,166666.67
65,2,True,True,True,Shahran,2150000000.0,71666.67
85,2,True,True,True,Shahran,3300000000.0,110000.0
112,3,True,True,True,Shahran,5600000000.0,186666.67
90,2,True,True,True,Shahran,2850000000.0,95000.0
130,2,True,True,True,Shahran,4180000000.0,139333.33
110,2,True,True,True,Shahran,3410000000.0,113666.67
75,2,True,True,True,Shahran,1980000000.0,66000.0
75,2,True,True,True,Shahran,2400000000.0,80000.0
50,1,True,True,True,Shahran,1850000000.0,61666.67
