Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
114,3,True,True,True,Sattarkhan,5500000000.0,183333.33
114,3,True,True,True,Sattarkhan,5500000000.0,183333.33
82,2,True,True,True,Sattarkhan,4100000000.0,136666.67
84,2,False,True,False,Sattarkhan,2600000000.0,86666.67
97,2,True,True,True,Sattarkhan,3580000000.0,119333.33
118,3,True,True,True,Sattarkhan,4900000000.0,163333.33
124,3,True,True,True,Sattarkhan,3400000000.0,113333.33
78,2,True,True,False,Sattarkhan,2100000000.0,70000.0
78,2,True,True,False,Sattarkhan,2010000000.0,67000.0
102,2,True,True,True,Sattarkhan,650000000.0,21666.67
120,3,True,True,True,Sattarkhan,5400000000.0,180000.0
