Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
123,3,True,True,True,Shahr-e-Ziba,3700000000.0,123333.33
100,2,True,True,True,Shahr-e-Ziba,3000000000.0,100000.0
76,2,True,True,True,Shahr-e-Ziba,2200000000.0,73333.33
78,2,True,True,True,Shahr-e-Ziba,2250000000.0,75000.0
64,2,True,True,True,Shahr-e-Ziba,2200000000.0,73333.33
112,2,True,True,True,Shahr-e-Ziba,3680000000.0,122666.67
55,1,True,True,True,Shahr-e-Ziba,2490000000.0,83000.0
55,1,True,False,True,Shahr-e-Ziba,2020000000.0,67333.33
76,2,True,True,False,Shahr-e-Ziba,2570000000.0,85666.67
77,2,True,True,True,Shahr-e-Ziba,2570000000.0,85666.67
125,2,True,True,True,Shahr-e-Ziba,6400000000.0,213333.33
75,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
75,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
75,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
75,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
75,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
75,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
75,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
75,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
62,1,True,True,True,Shahr-e-Ziba,2580000000.0,86000.0
75,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
75,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
100,2,True,True,True,Shahr-e-Ziba,3400000000.0,113333.33
75,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
75,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
61,1,False,True,False,Shahr-e-Ziba,1990000000.0,66333.33
90,2,True,True,True,Shahr-e-Ziba,4099000000.0,136633.33
129,3,True,True,True,Shahr-e-Ziba,4500000000.0,150000.0
96,2,True,True,True,Shahr-e-Ziba,3840000000.0,128000.0
75,2,True,True,False,Shahr-e-Ziba,1880000000.0,62666.67
