Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
82,2,True,True,True,Qazvin Imamzadeh Hassan,1886000000.0,62866.67
83,2,True,True,True,Qazvin Imamzadeh Hassan,1450000000.0,48333.33
88,2,True,True,True,Qazvin Imamzadeh Hassan,1550000000.0,51666.67
85,2,True,True,True,Qazvin Imamzadeh Hassan,1507000000.0,50233.33
75,2,True,True,True,Qazvin Imamzadeh Hassan,1275000000.0,42500.0
72,2,True,True,True,Qazvin Imamzadeh Hassan,1206000000.0,40200.0
73,2,True,True,True,Qazvin Imamzadeh Hassan,1679000000.0,55966.67
81,2,True,True,True,Qazvin Imamzadeh Hassan,1420000000.0,47333.33
90,2,True,True,True,Qazvin Imamzadeh Hassan,1620000000.0,54000.0
94,2,True,True,True,Qazvin Imamzadeh Hassan,1712000000.0,57066.67
100,2,True,True,True,Qazvin Imamzadeh Hassan,1850000000.0,61666.67
